path,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain,duration
out_wavs/00001713.wav,3.180,"Body movement can be expressive and communicative.","Female","18-30","Kannada","Karnataka","Gulbarga","Senior Secondary Level at School (10+2)","Other","Education and Research","3.18"
out_wavs/00001714.wav,5.614,"Bihar has many cultures like Mithila culture, Bhojpuri culture and Magadh culture.","Male","18-30","Urdu","Bihar","Gaya","Graduate","Full Time","Technology and Services","5.6144375"
out_wavs/00001715.wav,7.320,"because you will not use pesticides or manures that are harmful for human body.","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","7.32"
out_wavs/00001716.wav,12.755,"Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","12.75525"
out_wavs/00001717.wav,5.613,"And last but not least, Mysore silk has made a strong name in the textile field.","Female","18-30","Tamil","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","5.6130625"
out_wavs/00001718.wav,3.600,"Sapteshwar temple from my hometown Ratnagiri.","Female","18-30","Marathi","Maharashtra","Ratnagiri","Graduate","Part Time","Social service","3.6"
out_wavs/00001719.wav,5.601,"which is a staple food of the state as well as a","Female","45-60","Bengali","West Bengal","South 24 Parganas","Graduate","Other","Financial Services (Banking and Insurance)","5.6013125"
out_wavs/00001720.wav,8.546,"Search for ESIC Centres with centre type Employees' State Insurance Dispensary in District Chatra","Female","18-30","Tamil","Kerala","Thiruvananthapuram","Under Graduate Student","Full Time","Technology and Services","8.546375"
out_wavs/00001721.wav,0.328,"House","Male","60+","Marathi","Maharashtra","Solapur","Graduate","Full Time","Healthcare (Medical &amp; Pharma)","0.3278125"
out_wavs/00001722.wav,7.814,"flowers are collected like khatri, Mwkhwna and Raidwng bilai","Female","18-30","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","7.814375"
out_wavs/00001723.wav,3.500,"flowing from west to east as the Tsangpo River","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","3.500375"
out_wavs/00001724.wav,2.067,"or downloading online music","Male","45-60","Tamil","Tamil Nadu","Karur","Post Graduate","Full Time","Information and Media","2.0669375"
out_wavs/00001725.wav,2.726,"The current state of education in my state is","Male","60+","Bengali","West Bengal","South 24 Parganas","Post Graduate","Other","Financial Services (Banking and Insurance)","2.7260625"
out_wavs/00001726.wav,6.175,"that way they differ from the English language which is still formal for us.","Female","30-45","Marathi","Maharashtra","Pune","Post Graduate","Full Time","Education and Research","6.175"
out_wavs/00001727.wav,3.199,"traditional schools focus on the curriculum at hand.","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","3.19925"
out_wavs/00001728.wav,4.151,"Show a list of all available vaccination center in State Maharashtra","Female","45-60","Telugu","Andhra Pradesh","Kurnool","Post Graduate","Full Time","Technology and Services","4.1514375"
out_wavs/00001729.wav,4.675,"Initially when I started this book, I didn't like it as much","Female","60+","Odia","Odisha","Angul","Post Graduate","Full Time","Social service","4.6753125"
out_wavs/00001730.wav,4.630,"Government and private sector institutes are available for skill development","Female","30-45","Gujarati","Gujarat","Amreli","Post Graduate","Freelance","Education and Research","4.6296875"
out_wavs/00001731.wav,9.720,"Not only football, people also get enjoyed in different kinds of sports where they forget","Male","18-30","Nepali","West Bengal","Kalimpong","Post Graduate","Part Time","Social service","9.72"
out_wavs/00001732.wav,4.793,"Now these days it is famous at international and national level","Female","30-45","Punjabi","Punjab","Patiala","Post Graduate","Part Time","Education and Research","4.792625"
out_wavs/00001733.wav,8.480,"Upgradation of State Data Centres, Leveraging Cloud Services for the Startups, Startup Warehouse,","Female","30-45","Nepali","West Bengal","Kalimpong","Post Graduate","Full Time","Education and Research","8.48"
out_wavs/00001734.wav,1.940,"churches are all welcome","Female","30-45","Kannada","Karnataka","Gulbarga","Post Graduate","Full Time","Technology and Services","1.93975"
out_wavs/00001735.wav,7.280,"Many of our art forms like Channapatna doll, Navalgun dharis, Bidri silver products","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","7.2799375"
out_wavs/00001736.wav,4.424,"The other troupes usually use a recorded background himmela for their shows.","Male","18-30","Urdu","Bihar","Gaya","Graduate","Full Time","Technology and Services","4.4238125"
out_wavs/00001737.wav,4.402,"Meditation plays the important key role in yoga","Male","30-45","Sindhi","Rajasthan","Ajmer","Post Graduate","Part Time","Government","4.4016875"
out_wavs/00001738.wav,3.475,"I read it aloud and go over every single line","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","3.4751875"
out_wavs/00001739.wav,12.703,"So the Economics part The thing is that most of the people here depend on agriculture. So and they mainly depend on cash crops","Male","18-30","Gujarati","Gujarat","Sabarkantha","Post Graduate","Full Time","Information and Media","12.7025"
out_wavs/00001740.wav,0.524,"Wow","Female","30-45","Assamese","Assam","Biswanath","Doctoral (PhD) or higher level","Full Time","Information and Media","0.52425"
out_wavs/00001741.wav,0.622,"Government","Male","30-45","Malayalam","Kerala","Palakkad","Post Graduate","Full Time","Technology and Services","0.6220625"
out_wavs/00001742.wav,5.724,"In traditional schools, all students are expected to adhere to the same pace of learning","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","5.723625"
out_wavs/00001743.wav,3.516,"bringing in more technology tools in education delivery,","Female","18-30","Kannada","Karnataka","Gulbarga","Senior Secondary Level at School (10+2)","Other","Education and Research","3.51625"
out_wavs/00001744.wav,7.147,"I started growing my own vegetables on the rooftop garden last year and it is a wonderful experience.","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","7.146625"
out_wavs/00001745.wav,12.451,"community, we don't mix up other elements like we don't fusion, we don't add different element of different food","Female","18-30","Nepali","West Bengal","Darjeeling","Post Graduate","Other","Entertainment","12.4511875"
out_wavs/00001746.wav,6.561,"very popular in the coastal districts of Karnataka, namely Dakshina Kannada, Kundapura, Udupi and so on","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","6.5605"
out_wavs/00001747.wav,7.674,"For example, the civil hospital of Ahmedabad is the best place in Asia to get cancer treated","Female","30-45","Gujarati","Gujarat","Amreli","Post Graduate","Freelance","Education and Research","7.6740625"
out_wavs/00001748.wav,1.275,"could not do that","Male","45-60","Kannada","Karnataka","Shimoga","Post Graduate","Other","Manufacturing","1.2748125"
out_wavs/00001749.wav,3.316,"tell me the contact details of my brother","Female","45-60","Konkani","Goa","North Goa","Graduate","Other","Education and Research","3.3155"
out_wavs/00001750.wav,11.461,"Can you transfer Rs. 9000 to my 66299326943182 in Chhattisgarh Rajya Gramin Bank","Female","45-60","Urdu","Maharashtra","Satara","Post Graduate","Full Time","Education and Research","11.46125"
out_wavs/00001751.wav,0.915,"sugarcane","Male","30-45","Tamil","Karnataka","Bangalore Rural","Doctoral (PhD) or higher level","Full Time","Education and Research","0.915125"
out_wavs/00001752.wav,6.520,"where we don't have to have somebody who is born in Orissa","Female","30-45","Hindi","Goa","South Goa","Post Graduate","Full Time","Technology and Services","6.52"
out_wavs/00001753.wav,1.480,"I'm from Srinagar.","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","1.48"
out_wavs/00001754.wav,5.576,"What's the brokerage rate for investing in stocks through Tata Capital Financial Services","Male","30-45","Kannada","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","5.57625"
out_wavs/00001755.wav,5.785,"So a runner should never breathe very heavily.","Male","30-45","Maithili","Bihar","Darbhanga","Post Graduate","Full Time","Education and Research","5.785"
out_wavs/00001756.wav,1.004,"December 25","Male","60+","Bengali","West Bengal","South 24 Parganas","Post Graduate","Other","Financial Services (Banking and Insurance)","1.0043125"
out_wavs/00001757.wav,12.389,"Recently I visited three historical places which have ruins of Buddhist monasteries and","Female","60+","Odia","Odisha","Angul","Post Graduate","Full Time","Social service","12.3885625"
out_wavs/00001758.wav,6.934,"Find the top mutual fund schemes rated by credible agencies such as HDB Finance Services","Male","30-45","Kannada","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","6.934125"
out_wavs/00001759.wav,2.493,"Can I get Cothas Badam Milk urgently?","Male","18-30","Bengali","West Bengal","Kolkata","Doctoral (PhD) or higher level","Full Time","Education and Research","2.493375"
out_wavs/00001760.wav,6.034,"I want to return product Maped Synthetic Flat Brush Set","Female","60+","Tamil","Madhya Pradesh","Ujjain","Post Graduate","Full Time","Education and Research","6.033875"
out_wavs/00001761.wav,7.459,"I want to order 1 bag National Gardens Blackberry Fruit Seeds , can you add it to the shopping list?","Female","45-60","Hindi","West Bengal","Kolkata","Post Graduate","Full Time","Education and Research","7.4593125"
out_wavs/00001762.wav,6.160,"My interest had been in Kannada literature.","Male","45-60","Kannada","Karnataka","Shimoga","Post Graduate","Other","Manufacturing","6.16"
out_wavs/00001763.wav,9.401,"So, the matter I took take to paint is nature maybe a same scenery or any animal or flowers","Female","18-30","Odia","Odisha","Khordha","Post Graduate","Full Time","Transportation and Logistics","9.400875"
out_wavs/00001764.wav,5.260,"The originality has its charm of its own. We don't need to make fusions.","Female","30-45","Gujarati","Gujarat","Amreli","Post Graduate","Freelance","Education and Research","5.2599375"
out_wavs/00001765.wav,10.071,"A letter published after the fall of Delhi in the Bombay Telegraph and reproduced in the British press testified to the scale of the Indian casualties.","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","10.07075"
out_wavs/00001766.wav,0.884,"that is noodle.","Female","45-60","Nepali","Assam","Kamrup","Graduate","Full Time","Education and Research","0.8845"
out_wavs/00001767.wav,0.301,"Six","Female","30-45","Bengali","West Bengal","Kolkata","Post Graduate","Part Time","Education and Research","0.30075"
out_wavs/00001768.wav,2.400,"Although girls do complete","Female","30-45","Kannada","Karnataka","Gulbarga","Post Graduate","Full Time","Technology and Services","2.4000625"
out_wavs/00001769.wav,7.799,"AFP acting assistant commissioner Neil Gaughan said more charges and arrests are expected this week.","Male","60+","Assamese","Assam","Biswanath","Post Graduate","Other","Education and Research","7.7993125"
out_wavs/00001770.wav,0.537,"Six","Male","30-45","Punjabi","Punjab","Mansa","Post Graduate","Full Time","Government","0.537375"
out_wavs/00001771.wav,7.230,"Chaite Dasain epitomizes the victory of divine forces over evil.","Female","30-45","Nepali","West Bengal","Kalimpong","Post Graduate","Full Time","Education and Research","7.230375"
out_wavs/00001772.wav,2.053,"please tell me local events","Male","18-30","Konkani","Goa","South Goa","Post Graduate","Full Time","Technology and Services","2.05275"
out_wavs/00001773.wav,2.282,"In education system of Gujarat","Female","30-45","Gujarati","Gujarat","Amreli","Post Graduate","Freelance","Education and Research","2.282375"
out_wavs/00001774.wav,2.770,"cultures and religions that are there in the state","Male","18-30","Odia","Odisha","Sundergarh","Post Graduate","Full Time","Education and Research","2.7700625"
